age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
22,Female,India,1.8632697018898357,Twitter,1,News,19.55735241064693,0,9.507075064738416,Low,62.96754667732861
15,Other,India,4.741069243390907,TikTok,5,Content Creation,16.913140570626993,1,5.8748550080363175,Medium,47.78421561450264
16,Male,Canada,2.576878420491392,YouTube,1,Socializing,35.256622641155886,0,9.182501118428227,Medium,26.56116851892463
25,Male,USA,3.783750806535716,Snapchat,2,Entertainment,23.940076338936368,1,7.369736211168639,Medium,36.824057133082725
23,Male,India,1.1840308496648984,Instagram,5,Entertainment,28.806294707387217,1,9.576383542601958,Low,45.70138908186048
23,Female,Brazil,1.7838143895708969,YouTube,3,Education,28.14030434084686,1,6.936789893196892,Low,38.00532742451384
26,Female,India,3.014547613677164,Instagram,5,Socializing,19.591636514937804,1,7.017122228853064,Medium,25.63525747331329
18,Male,UK,3.077181287702451,Instagram,2,Education,10.87758320174381,0,9.864667572868656,Medium,43.59499436024342
23,Other,USA,1.6140676270544143,YouTube,1,Socializing,13.010185691254929,0,9.291431109679204,Low,42.78421498298332
13,Male,India,1.9537703031983131,Instagram,5,Education,16.935329314237304,0,8.043378263504705,Low,12.693463878900143
13,Male,USA,3.6779375632059623,YouTube,3,Entertainment,27.758222809316177,0,6.638668714913452,Medium,29.2690588940489
16,Other,USA,1.573768764424263,Instagram,3,Entertainment,26.79082888853019,1,8.782487436750392,Low,32.16186601383083
14,Female,Brazil,3.7277411763548014,Instagram,1,Education,37.38808268974379,1,6.881379152794688,Medium,82.6003541621756
23,Male,India,2.670574975714862,Instagram,1,Socializing,57.10603350072961,1,8.269424527158286,Medium,53.763793155051104
24,Male,India,2.0335688194036745,Instagram,1,News,5.691130597736084,1,7.7423541673800385,Low,53.66565140959258
18,Male,USA,3.917369702115417,Snapchat,4,Entertainment,20.43470902282545,1,7.954057088809723,Medium,33.4262134336694
27,Female,USA,4.982478320824062,Twitter,2,Entertainment,29.34302336621385,0,7.239303836540215,Medium,23.64484826096929
26,Female,India,5.110875078723656,Snapchat,3,Socializing,20.253950055709275,0,5.562433575543484,High,48.947973914085296
23,Male,USA,1.7424120559943486,TikTok,5,Content Creation,5.0,1,9.214728415235204,Low,35.7309619488998
22,Female,Brazil,4.824969383351194,YouTube,5,Education,27.64115335892563,0,6.5419927083808345,Medium,22.944886546771254
15,Male,Canada,0.5,Instagram,4,Entertainment,19.283794613328705,1,7.824190078584558,Low,64.84589546572913
19,Female,Brazil,4.0825851743304495,TikTok,4,Entertainment,8.997735612963627,1,6.164766331155128,Medium,92.3257624575379
22,Male,India,2.613557727098109,YouTube,3,Education,18.585300777396835,1,7.23392433282735,Medium,54.99867712334541
16,Male,USA,2.80630865164218,Twitter,3,Education,23.853348495444443,0,9.197419721791404,Medium,49.67127799509909
13,Male,Australia,2.0575188405027296,YouTube,5,Entertainment,7.763005349205457,0,7.8167978690161455,Low,91.35191263154792
24,Male,USA,4.094350874089762,Instagram,4,Entertainment,5.0,1,5.834578374849468,Medium,44.90863398006962
26,Female,USA,4.039308164088082,TikTok,4,Entertainment,17.534519570568026,0,7.077166935678322,Medium,35.403545511736176
14,Other,USA,3.48264282452272,Instagram,4,Entertainment,18.685133112456583,0,6.311148155488609,Medium,42.37251061123327
14,Male,Australia,1.2677679762000178,Instagram,1,Socializing,39.80468083162034,0,9.169627487414097,Low,36.507102624306015
21,Female,India,2.038648546711324,YouTube,1,Entertainment,11.242641194798924,1,9.374568629156084,Low,60.80071069266508
27,Female,USA,2.5685098683575576,TikTok,3,Entertainment,27.248246002222803,0,9.139857259434134,Medium,43.4158817731379
15,Male,USA,3.810693132392674,Twitter,4,Entertainment,26.43399409161572,1,7.276515388892196,Medium,94.10965469400792
22,Male,India,3.005688864457755,Instagram,1,Socializing,11.595706468707151,0,6.125385355112019,Medium,43.84635198008051
19,Male,India,4.281116905954931,TikTok,3,Socializing,37.94401562092618,0,4.970109498230375,Medium,42.081487936759736
27,Male,Brazil,4.317564768005909,YouTube,5,Education,21.59037461966808,1,6.640623889389864,Medium,40.37071139772584
19,Male,UK,4.661971211718694,Instagram,1,Socializing,5.0,1,4.961524175731113,Medium,26.69216427179438
14,Male,Brazil,2.729844955572642,YouTube,5,Socializing,34.81253912339611,1,6.702340533288939,Medium,84.11211197495575
14,Female,Canada,5.106845880710853,Instagram,4,Socializing,22.399291097475224,1,6.299366998549353,High,55.40486001609226
20,Male,UK,4.109921973460968,YouTube,4,News,24.47190474194221,0,6.893419260094614,Medium,69.50041489345809
26,Male,India,6.021464973548541,YouTube,4,Education,27.325178150922618,1,6.185378432877439,High,55.38332070594005
24,Female,India,3.433081172871313,YouTube,2,Entertainment,39.21893886672044,1,7.016245396661884,Medium,32.57213673280011
21,Male,India,4.220656113058993,YouTube,4,Socializing,19.987072279140605,1,8.06945217244453,Medium,59.657305270494064
17,Female,India,2.086084578503808,Twitter,3,Socializing,36.3489449104817,0,8.395219711028194,Low,28.614702812988856
20,Male,UK,2.759346543525454,TikTok,5,Entertainment,21.38214437408777,0,7.044326316246295,Medium,50.12293938018362
15,Female,India,0.5,Snapchat,3,Education,18.92110827868674,0,9.660210218781982,Low,48.88671661122811
14,Female,USA,3.648863266932565,YouTube,1,Entertainment,18.07541215896422,0,6.929899773934965,Medium,7.991117369870494
22,Female,India,4.734582348584205,Instagram,5,Education,5.6361963444865495,0,5.33622426934568,Medium,53.27871930197329
25,Female,Germany,6.269794545124866,Instagram,3,Entertainment,11.810648815229914,1,5.596890404824302,High,54.823925432556834
19,Male,USA,3.9804944305956456,Instagram,2,Content Creation,38.4446675322929,0,6.33256570153832,Medium,27.544837007300487
25,Male,India,5.160601659302023,Instagram,2,Entertainment,17.07357799156366,1,5.092226363764192,High,5.036407124356636
19,Male,UK,5.027558065359684,TikTok,4,Entertainment,22.093832678786637,1,4.688018149051123,High,12.873405435581551
24,Male,USA,1.0435163277412238,TikTok,3,Socializing,17.406003568787458,0,7.710010975674646,Low,59.01878251754454
19,Female,Australia,2.662247027822044,YouTube,5,Education,26.964391681694323,1,8.014636061257438,Medium,53.974460906755645
15,Male,India,1.01714187652622,Snapchat,4,Education,12.236241349587898,0,9.433092330087948,Low,36.61750190772337
23,Female,Germany,5.178753492254351,Instagram,2,Entertainment,27.61280940204532,0,6.127551336628383,High,51.32298917193791
24,Male,Germany,3.033986239547799,Twitter,5,Entertainment,35.335583338829125,1,7.050790653369254,Medium,31.04038264930725
23,Male,Canada,1.767080720697615,Snapchat,1,Socializing,48.869325473812005,1,7.795083983862516,Low,47.02229772421931
24,Male,India,3.84604819583138,TikTok,2,Entertainment,19.47377466181293,0,6.545791070007717,Medium,66.90709485846448
26,Female,UK,3.345760250874616,YouTube,4,Entertainment,39.794890072678974,1,6.036096496701066,Medium,50.08221588587921
18,Male,Canada,3.9424242187250735,YouTube,3,Entertainment,48.46352993474151,0,6.650022888941267,Medium,39.53968041527306
16,Female,USA,2.429278134303319,Twitter,3,Entertainment,26.379896370933466,1,9.05643607586865,Low,55.28975218228548
14,Female,Germany,4.626510144086592,Twitter,5,Education,21.947679593006363,1,5.366565068322132,Medium,49.084563793707055
17,Other,USA,1.6863727201017802,TikTok,2,Entertainment,21.27746447165,0,10.0,Low,28.765012669710693
18,Female,Canada,5.707314661129573,YouTube,5,Content Creation,26.1142004096983,1,6.195202909500562,High,58.48546100295432
22,Male,Brazil,4.49117599146794,YouTube,2,Socializing,34.637057889156154,1,6.282940236581749,Medium,38.78137409391781
14,Female,India,6.091788210353782,Twitter,1,News,19.711150583415787,1,5.580879843432947,High,38.49891443764141
14,Male,Germany,4.185581837493809,Instagram,1,Education,21.600456520399906,1,5.91349897905257,Medium,87.51426056387467
17,Female,UK,6.0487111330657095,Instagram,4,Education,31.80351756184101,1,6.516491223012075,High,76.500293381362
20,Male,India,0.9494380622715788,Twitter,5,Education,19.54824535687463,1,9.060685993956476,Low,20.09678905377618
27,Female,Brazil,5.7419507470728135,YouTube,1,Education,22.94129085205463,0,5.006322710472903,High,16.66814963690142
17,Female,India,3.2975141863852566,TikTok,4,Education,32.821085920132624,1,7.843506066321422,Medium,44.04292673025911
24,Male,Brazil,1.7087293215071124,Instagram,3,News,23.1296107923715,1,6.393386233012305,Low,50.08796703334818
20,Female,UK,2.5975422319848724,Instagram,4,Socializing,5.0,1,6.2306332297753055,Medium,40.891910852739
14,Female,USA,3.599033762177456,Twitter,2,Socializing,26.395493485844437,0,7.782922726496485,Medium,13.945245412677338
13,Female,India,4.492068054380736,Instagram,1,Entertainment,29.771682799360388,1,6.737688503535184,Medium,83.97370797315001
20,Female,Australia,3.3206875507380222,TikTok,2,News,18.358114025411385,0,8.573009381535435,Medium,39.19423564438932
25,Female,USA,3.678554195318672,Instagram,1,Entertainment,13.192832835571776,1,5.960849296974841,Medium,18.89345419443447
19,Female,India,5.529856945686167,Instagram,5,Entertainment,20.504481813911788,1,5.668853100727274,High,29.576315246197343
15,Female,India,1.3810088636047642,Twitter,4,Socializing,40.77002294730079,0,8.62966211958136,Low,42.053957740283344
23,Male,Brazil,2.7308137150540577,TikTok,2,Entertainment,33.280167407996366,1,6.6799533189426405,Medium,52.63424191296254
15,Female,Australia,4.52009080460017,Instagram,1,Socializing,18.72963685046873,1,7.002718152154696,Medium,41.58773448997293
17,Male,Germany,2.6827649156994404,TikTok,4,Entertainment,23.921068088052877,1,8.739329601404599,Medium,29.440703229886367
24,Male,India,3.724086502941384,TikTok,4,Education,20.68566334364268,1,6.9238356838055735,Medium,49.03574984701713
19,Female,India,1.7119120865694009,YouTube,3,Entertainment,14.666030178720325,1,9.053908622775758,Low,51.37197980152825
27,Other,India,2.029238028292208,Twitter,1,Education,20.712264038285905,0,8.097125753062002,Low,46.17529411386914
23,Male,India,2.7177556972056625,Snapchat,5,Education,28.02267592269439,0,8.55640275681079,Medium,0.0
14,Female,Brazil,2.6049842336507707,Snapchat,4,Entertainment,18.246041450338524,0,8.040165357506428,Medium,43.23915666757061
14,Female,India,2.6144342436475845,YouTube,1,Entertainment,17.4102076381499,1,7.549777822123764,Medium,15.3942655904523
17,Male,India,3.7243987838151984,Snapchat,2,News,29.17661360983429,1,6.76914013724442,Medium,23.792256173224704
13,Female,Brazil,3.204725760347561,TikTok,4,Socializing,43.609051296881134,1,6.801540217476619,Medium,31.174990559503662
13,Female,Australia,3.952442453086393,TikTok,3,News,30.22801140767469,0,6.604524569034671,Medium,30.842154467139057
24,Female,USA,5.009691901693623,YouTube,4,News,27.9589722401559,0,5.410592029046243,High,24.236550087813196
18,Male,India,4.1675876427768745,TikTok,3,Entertainment,19.408340422174447,0,7.841857647076783,Medium,50.45232570440551
23,Male,India,4.38873422390267,TikTok,4,Education,30.798141983812343,1,6.272997581762409,Medium,57.80338148349532
23,Female,USA,4.733455312006,TikTok,3,Socializing,23.5922953488546,1,5.611808495446934,Medium,52.69423780637258
13,Male,India,1.9994253182948647,Twitter,2,Entertainment,33.54291449525938,1,7.513800515636679,Low,61.7959156975054
16,Male,Canada,3.4959220152677792,Instagram,2,Entertainment,22.24022597056548,0,7.415440659313948,Medium,51.22559399587341
13,Male,UK,4.042950113443351,Snapchat,5,Socializing,24.115235244142774,1,7.471416890928041,Medium,39.27660850394272
23,Female,USA,3.8359686933004142,TikTok,3,Entertainment,31.14097523920729,0,6.865055777951622,Medium,35.1304556776313
24,Male,India,4.27523322779626,TikTok,4,Entertainment,32.0604716821819,0,7.187509933320128,Medium,44.14382114367238
22,Male,Germany,2.7239545044003317,YouTube,4,Socializing,41.7867322208221,1,7.488530446832054,Medium,16.535732969915994
14,Male,USA,4.42133698758489,Instagram,1,Content Creation,20.49782882419108,1,6.211684352302549,Medium,26.8141053459456
14,Male,USA,4.141970597328376,Instagram,4,Education,14.546584154497692,1,6.453425732491383,Medium,31.08380607123879
17,Male,India,0.5,YouTube,1,News,23.75028000932198,0,9.247589466628911,Low,82.6341192058303
18,Female,USA,2.451404588451356,Instagram,3,Entertainment,33.67829582861608,1,7.912828549946558,Low,46.32914384852861
19,Female,India,6.283108318818871,YouTube,4,Entertainment,22.45192654934946,0,5.224914565223108,High,0.0
21,Female,UK,4.384405214255919,Instagram,3,News,27.14959121178438,1,6.446602865997029,Medium,34.17024551297796
23,Female,USA,2.2783531327565694,Instagram,5,Entertainment,31.38636131775759,0,6.894150312909136,Low,14.151755705340925
14,Female,USA,3.615939390064743,YouTube,5,Entertainment,24.18685304455923,1,7.344136815574191,Medium,30.50523814922389
20,Female,UK,3.918389536977806,Instagram,5,Entertainment,50.41329566703656,1,7.0950585806976445,Medium,65.38516635018213
15,Male,India,3.228110148731853,TikTok,5,Entertainment,8.136017084167872,0,7.943645191532761,Medium,0.0
20,Female,USA,5.497814015138498,Instagram,4,Content Creation,10.832782312013771,0,5.262949114212238,High,28.115799691060992
15,Female,Brazil,2.7026989474631598,Instagram,2,Socializing,34.23292722209343,1,6.780597742762143,Medium,33.80964271466856
24,Male,India,1.909742909875516,Instagram,3,Education,6.942684435497593,0,8.858213452005838,Low,13.076906204765702
24,Female,Canada,3.974421405028902,Instagram,2,Entertainment,17.12071909765552,0,8.064661125128945,Medium,50.82841279006978
15,Other,UK,4.113979027806428,TikTok,2,Education,12.173510640524468,0,5.177799980261019,Medium,35.137657020230684
13,Female,India,0.7715479957871199,TikTok,3,Entertainment,29.174704789674852,0,8.782064044855414,Low,20.394297082184845
26,Female,India,1.731751988834136,Instagram,1,Education,32.23616243675968,1,8.492748323902195,Low,24.514423971715143
21,Male,India,4.363118623230224,YouTube,1,Entertainment,34.16930180762081,0,7.943028500267669,Medium,19.68522699745668
22,Female,Germany,2.1564274610602667,YouTube,3,Education,30.934306363325703,1,10.0,Low,40.36809248418769
17,Male,India,5.446645294370472,Instagram,5,Socializing,30.48684638929721,0,6.909125959119369,High,50.00533531673569
20,Male,India,3.184536627584124,Twitter,2,Entertainment,20.69700779173952,1,7.28903507352733,Medium,28.91249360384245
15,Female,Brazil,4.272880287088739,YouTube,3,Socializing,26.20365710647132,1,6.509422934970305,Medium,38.5936514123898
14,Female,Brazil,5.419374886904732,Instagram,1,Education,10.155347300633949,0,6.1187328250137885,High,70.78717049348441
16,Male,USA,3.708243682418942,Instagram,1,Socializing,9.439661279663325,1,7.323122578552979,Medium,32.98679447080273
19,Male,India,5.3166008635739965,Snapchat,3,Socializing,33.80186188296399,0,5.66123389031968,High,52.57364763339595
16,Male,India,3.34550751388619,Instagram,5,Socializing,35.06621632593827,0,6.8765315125812085,Medium,50.59584221532914
23,Male,USA,3.551775483902376,Snapchat,2,Education,5.375265883247636,0,8.880856592605095,Medium,40.92119464244672
16,Male,UK,3.840510838003958,YouTube,1,Entertainment,30.48689860174931,1,6.466227598024329,Medium,47.877360041871086
14,Other,USA,3.7754319718972926,Snapchat,5,Entertainment,21.01354610660379,1,7.177252307855226,Medium,32.85628649841526
18,Female,Australia,2.858324555088596,Instagram,1,Education,36.10045281968164,0,8.728077996586505,Medium,58.9609394992914
14,Male,India,2.410868970894924,Twitter,2,Entertainment,5.0,1,8.251684002060276,Low,58.40434534267072
25,Male,USA,4.222031485564462,TikTok,4,Content Creation,21.15727340357765,1,6.873879121870404,Medium,50.56722964097289
15,Female,Canada,3.9391769065756495,Instagram,3,Entertainment,27.42412306553801,1,5.773705039122371,Medium,3.1642023216211896
24,Female,India,2.0161938033265687,YouTube,2,Entertainment,30.919858217337826,1,5.658526008309771,Low,68.28994411003734
19,Male,Germany,3.946277081573653,Instagram,3,Entertainment,30.054925150967897,1,8.806614265098132,Medium,50.2155082795926
15,Male,Australia,0.7493372270805452,Snapchat,1,News,18.64636647595716,0,8.169777288301086,Low,13.761683045958858
15,Male,Canada,5.255370958698856,YouTube,5,Socializing,23.731876231189386,1,5.731428162090933,High,33.783427659020646
15,Female,UK,4.988463366213505,TikTok,5,Education,10.241318886499975,0,6.502010489606571,Medium,30.279507446719435
15,Male,UK,2.4296950331499017,Instagram,5,Entertainment,21.552498922057,0,9.234052266924513,Low,57.624609070654266
24,Female,Brazil,4.250677078649935,Instagram,2,Entertainment,22.500691090515115,1,4.933861578072368,Medium,3.5612649720225
16,Female,Australia,3.077131332323102,TikTok,5,Entertainment,43.91666393363114,0,7.76572620372937,Medium,7.782050137810586
21,Female,Germany,2.5072250100437232,Instagram,5,Entertainment,46.78244690141418,1,6.304778167971183,Medium,46.82643704537223
14,Female,India,2.062047760108669,Instagram,5,Entertainment,22.915195029948407,0,7.184083993240458,Low,58.12343837815349
18,Male,India,2.6193196624514754,Instagram,3,Socializing,18.98654595159993,1,8.106330892340454,Medium,47.923509801015534
19,Female,Canada,1.4593872033514756,Instagram,2,Socializing,28.637997343096,1,9.709009568366447,Low,31.231967535542225
15,Female,USA,5.234100983661701,Twitter,2,Education,34.779871152281984,0,5.828680361395053,High,57.20030111938766
17,Male,India,6.501558101082733,Instagram,3,Entertainment,25.658901825790267,1,4.536679125138188,High,56.71426952564573
20,Female,USA,3.002310015581328,Instagram,3,Entertainment,12.562019617252606,1,8.446443877424322,Medium,16.199882804611928
16,Male,USA,2.7240868912059844,Instagram,5,Education,17.91699105713866,1,9.858883984876057,Medium,38.32029416913472
25,Female,Canada,2.130423949631002,YouTube,1,Entertainment,31.784478770501725,0,8.034657544400837,Low,44.155131593208296
23,Male,Germany,2.674964027749696,Instagram,2,News,34.247475130322016,1,9.24931792889608,Medium,64.43466942174793
25,Female,India,3.1624726334228144,Instagram,4,Entertainment,22.108116733898825,1,8.04369255297408,Medium,25.55008776019388
19,Female,India,3.005294366194337,Twitter,3,Entertainment,22.32259679943397,0,7.516207330599616,Medium,55.847675093821984
19,Female,Canada,6.585318395732168,Snapchat,3,Entertainment,26.138365910193457,1,5.855737073861656,High,42.19859332114379
26,Male,USA,3.331965638297445,YouTube,4,Entertainment,13.272884929454378,1,6.749704252049434,Medium,37.47041123685067
22,Male,USA,3.949386128765896,Instagram,5,Entertainment,41.06015629602602,1,6.6570062112787305,Medium,35.883812646668765
26,Male,USA,5.978129735455525,Snapchat,2,Socializing,51.56550596133166,0,5.39419679453306,High,50.13407147523888
19,Male,Brazil,2.7217529728834657,Instagram,1,Education,15.632925096888965,1,9.385670468127705,Medium,41.365290672485045
23,Female,USA,3.2544534833100243,Twitter,2,Socializing,40.91822239750732,1,7.064392603700823,Medium,28.100422618511047
25,Female,USA,5.118324379619354,Instagram,3,Education,24.9179471205697,1,7.210845370458975,High,21.392106019857728
19,Female,Germany,4.582411739543804,Instagram,5,Socializing,20.25438616299696,1,5.818122977434487,Medium,59.95359016113355
14,Male,India,4.423476213697394,Twitter,3,Entertainment,23.644773871384437,1,6.688027990890745,Medium,16.44276207982081
15,Female,India,2.9677164748995666,Instagram,4,Entertainment,9.903016616241512,0,8.505632412867111,Medium,24.415889969344725
24,Male,India,5.588903728921349,Twitter,1,Entertainment,7.150089880780776,1,5.319717428218457,High,59.84292004105374
14,Male,USA,4.505542223252126,TikTok,2,Socializing,23.883033984687547,1,7.61665140250834,Medium,37.42605213770637
17,Female,UK,5.155587810350228,YouTube,5,Content Creation,29.570049530556545,1,4.53532148903359,High,30.35638802257852
27,Female,USA,6.814872094259234,YouTube,3,Education,22.60812408861285,1,4.015825106147723,High,84.1054313281774
25,Female,India,3.723323335536897,YouTube,3,Content Creation,35.97461744068855,0,6.048887842826218,Medium,10.438024105850868
26,Other,India,5.633426081650301,Twitter,3,Content Creation,19.705535546360476,1,4.90976403439961,High,72.96885382214003
23,Male,USA,4.498287079035581,Snapchat,2,Entertainment,51.62551517946206,1,7.987450675027495,Medium,26.21134372955275
13,Female,USA,4.848612465784781,YouTube,1,Content Creation,27.01263165512619,0,5.144321518103372,Medium,56.70017471988357
27,Female,USA,6.259323550764329,TikTok,2,Entertainment,31.769062799355464,1,5.104970756363065,High,5.666283960480378
23,Male,Brazil,4.081461957383147,Instagram,4,Socializing,25.1557627629146,1,8.300246757786391,Medium,22.128750513668585
23,Female,USA,1.4110207490573885,Twitter,2,Entertainment,17.278693456670297,0,8.204462035411618,Low,53.31349049627336
27,Other,Germany,0.5,Twitter,3,Socializing,23.26981055376075,1,8.319577618075938,Low,39.19490104444986
22,Male,India,1.9975599324466369,TikTok,2,Education,29.774349397143123,0,9.091629463660608,Low,29.22421381373202
15,Female,Brazil,5.864773293216745,YouTube,5,Content Creation,15.205885547495852,1,3.965982589554416,High,0.5089539592954253
18,Male,India,3.013214022426618,YouTube,1,Entertainment,29.24550975079936,0,6.931068022989361,Medium,28.222870604135544
23,Male,Canada,2.782743711295108,TikTok,1,Entertainment,23.67264373334962,1,7.675388984045128,Medium,8.299033666611727
20,Female,USA,0.9161379975426014,YouTube,4,Content Creation,13.215935340109915,1,8.268868367808203,Low,36.235831114894005
16,Male,USA,4.52277030620396,TikTok,4,Entertainment,14.72002831641084,1,4.970682071283532,Medium,38.95248466390298
16,Male,USA,0.5,TikTok,2,Entertainment,20.350312120024757,1,9.620789003588134,Low,27.39982357155165
19,Female,India,4.226293237042616,TikTok,4,Entertainment,25.8127826672255,0,7.066038648525488,Medium,33.34844524348659
25,Male,India,1.9365116040315409,Instagram,3,Content Creation,40.92167240291859,0,7.070826533424481,Low,34.9621084337542
19,Male,Canada,2.282861706417044,Instagram,4,Content Creation,10.830916164593988,1,10.0,Low,22.57919763575521
20,Male,Germany,3.0536735866861098,Instagram,4,Socializing,31.45898175118051,1,7.887783105812941,Medium,29.353323538314708
18,Male,Brazil,4.816006672287002,TikTok,5,Socializing,27.83284505557483,1,5.076993913077104,Medium,82.2168354316577
17,Male,USA,5.223045667151991,Instagram,2,News,17.87652259074095,1,5.377589626478645,High,49.3989504510985
20,Male,India,5.130679764372517,TikTok,5,Socializing,17.174113686125004,1,5.060281535915707,High,30.28447389160538
26,Male,USA,5.077042448370287,Instagram,1,Entertainment,27.25987063257051,0,4.2171460459834496,High,39.7444277905028
18,Female,Australia,2.448363925767535,Twitter,2,Socializing,34.49059256981289,0,8.52843071814994,Low,38.3443666831023
15,Male,USA,1.3333076790001357,Instagram,5,Education,23.201224667538128,1,8.625716704465386,Low,9.620121128667789
26,Female,USA,4.6302192609809785,Snapchat,5,Education,28.30257015721921,1,4.006651459660022,Medium,66.66857415080176
18,Female,Canada,1.490927161643136,Instagram,2,Entertainment,52.88282162708569,0,7.130577651401854,Low,35.40951643740176
13,Male,UK,3.95827523078168,TikTok,1,Entertainment,37.66695064644596,1,7.875864619659115,Medium,59.23783530294527
13,Male,UK,3.046425699749103,Snapchat,4,Entertainment,40.316573350407424,1,7.286043721280437,Medium,29.8620761482046
17,Female,Canada,3.612326134238352,Instagram,2,Education,19.16633774083824,1,7.404110689344936,Medium,60.4153752165087
22,Male,Brazil,4.732688177211724,YouTube,5,Entertainment,22.68635871968807,0,5.310444974707064,Medium,11.673762918109738
14,Male,India,5.583386155745112,YouTube,2,Entertainment,10.899746062531872,1,4.272693001755593,High,55.07028565024324
20,Female,Brazil,6.138930893576792,Snapchat,3,News,35.79732289182504,1,4.720649136387517,High,10.94577972547603
22,Female,India,2.524692826351985,TikTok,2,Socializing,33.91506996242501,0,9.512271317977294,Medium,27.36530768265941
19,Male,USA,1.6376620977494445,TikTok,5,Content Creation,22.491550467785345,1,8.796381463707258,Low,36.866394984284426
21,Male,India,2.3050603402791805,TikTok,4,Education,32.20739812062558,1,6.120463618793524,Low,24.29251583254059
13,Other,Brazil,2.099718107882939,YouTube,2,Entertainment,43.91326538074936,0,5.493537468783887,Low,39.87810087335686
24,Male,India,3.4891806455918197,YouTube,4,Entertainment,17.58495626100616,1,8.057840674522957,Medium,30.64568121687797
22,Male,India,4.017312720444826,TikTok,5,Education,28.64646065373867,1,5.707708246878928,Medium,40.78464828852392
24,Female,USA,3.645648123933936,Instagram,2,Entertainment,23.861321657265943,0,6.777824180123021,Medium,44.77537393495455
22,Female,USA,1.383249902953211,YouTube,4,Education,6.558705669895982,1,8.688767996972377,Low,10.055381352356104
19,Other,USA,2.458679308099057,Instagram,5,Education,39.60944881607863,1,7.455230628552023,Low,49.38147081474452
24,Male,India,4.588571355645481,Snapchat,3,Entertainment,5.0,1,5.265942069553927,Medium,29.416903709055617
24,Male,India,3.276545229905965,TikTok,1,News,23.12330413571632,0,7.889977425264721,Medium,12.099138296704428
22,Female,Brazil,5.130253472481151,Instagram,1,Socializing,12.739562768887463,1,4.99244175057706,High,53.457453454882426
15,Male,Brazil,1.032477709180014,Instagram,3,Education,20.265218265705464,0,9.032338944090998,Low,47.64710473825115
15,Male,Canada,5.018499850462963,YouTube,5,Entertainment,26.228863675483517,1,5.490104874067597,High,99.30565983760432
15,Female,USA,5.499502436086198,YouTube,2,Entertainment,10.858310753239255,1,6.023860515043011,High,0.0
16,Female,India,2.6492017271984816,Twitter,2,Socializing,20.61608224589337,1,8.867690936833887,Medium,50.86156117078284
19,Female,India,2.329104195829858,YouTube,5,Socializing,25.31449034031416,1,8.255871470342388,Low,74.2682533656801
18,Male,Canada,3.101526360253116,Snapchat,4,News,9.840019065931209,0,8.71817433709268,Medium,49.325172241764704
13,Female,India,7.288846769255474,Instagram,3,Socializing,26.2954779386471,1,4.350956087223147,High,37.398077882778445
20,Male,USA,4.145582350162494,Twitter,1,Entertainment,28.03380658867871,1,7.202022766866484,Medium,27.72581670804875
21,Female,UK,3.587444363688196,TikTok,5,News,21.46352163415434,1,5.933214573045331,Medium,25.72451556782353
21,Male,India,2.1910070979650653,Instagram,4,Education,22.51756486159768,1,7.73775651634923,Low,31.395126619293205
27,Male,India,2.2404242696378383,YouTube,1,Entertainment,8.614766225769863,0,8.785441543086073,Low,32.05379412031519
15,Female,India,3.5983048891906946,YouTube,5,Education,24.18654920154024,1,8.08869615911667,Medium,55.08057620163181
23,Female,UK,3.886443823112195,YouTube,3,Education,24.54114722748688,1,7.135230335779665,Medium,11.406359517139933
16,Male,Canada,2.336776163684612,Twitter,1,Socializing,35.427209793778914,1,7.2344068398079715,Low,28.75602861044925
14,Male,USA,4.471376845941688,TikTok,3,Entertainment,11.871147242955866,1,4.147869588967321,Medium,44.16575599733075
13,Other,Germany,2.1098688885643893,TikTok,2,Entertainment,21.42491826441521,1,9.914149574592845,Low,46.24409628570209
19,Male,UK,5.101595774038797,Snapchat,4,Content Creation,26.790520280096125,1,7.856992939152342,High,24.47510277025183
17,Male,Canada,2.2179189148403737,Instagram,1,Entertainment,28.79701113430746,1,8.322519265283137,Low,61.32217069431583
20,Male,USA,5.039756587246098,TikTok,2,Content Creation,26.281498766288856,1,6.09270724734871,High,16.82488892495515
14,Male,Australia,2.328430403590501,TikTok,5,Education,17.771997463184547,1,8.152353890508246,Low,48.29838075895815
20,Female,India,3.7012421211924575,YouTube,5,News,35.99751986062255,1,7.594696249905343,Medium,32.61004264353969
19,Male,USA,3.746889365341724,TikTok,5,Education,34.841290425358885,0,5.259150261167798,Medium,61.2304706325648
25,Female,India,3.37565209433426,YouTube,3,Content Creation,17.79582943990188,1,8.374871739401186,Medium,8.883141551391525
17,Male,India,4.415282803026251,YouTube,1,News,10.165143203445432,0,5.94849967576634,Medium,15.94273101152514
24,Female,Brazil,2.2804494943994422,Instagram,4,Entertainment,27.83850049772872,1,8.283395022591364,Low,31.46688185402033
17,Female,Canada,4.765507487581533,TikTok,4,Education,26.29472092202985,0,6.1035155924609885,Medium,34.80307392203475
16,Male,UK,4.614307193298544,Twitter,3,Content Creation,23.404065821142257,1,6.254027419886803,Medium,70.18078029492742
27,Male,Australia,3.936604153143308,Twitter,3,Education,13.738999345825508,1,6.96940070435162,Medium,63.28158896978465
16,Male,India,1.7371076412163124,YouTube,5,Socializing,16.515582539608253,0,9.235066611935126,Low,40.93713249364279
